เลขบัญชี,ชื่อบัญชี,รหัสลูกค้า,จำนวน,ปริมาณ,เลขที่เอกสาร,code,ชื่อผู้ขาย,รายละเอียด,รหัส,ชื่อ,เลขที่ใบกำกับ,codeid,วันที่,comment,predpt_name,vchno,vchdate,costcode,DR_amt,CR_amt
5100001,ค่าผลิตและค่าอุปกรณ์,F0302022,8,1300.0,QT22110075,2360.0,คุณ ปัญญา ธานะเนตร, ค่าบริการขนส่งติดตั้ง ส่งมอบงานวันที่ 5/12/2022,2022F03,คุณ ปัญญา ธานะเนตร,WO2022120029,2360.0,20-12-22,ค่าผลิตป้าย  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F5202022,9,1600.0,QT22110126,344.0,บริษัท เอ็มเอส เร้นท์ จำกัด  , ค่าบริการโต๊ะ เก้าอี้ บริเขต และค่าติดตั้งรื้อถอน ส่งมอบงานวันที่ 6/12/2022,2022F52,บริษัท เอ็มเอส เร้นท์ จำกัด  ,WO2022120041,344.0,21-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F5202022,9,2280.0,QT22110126,344.0,บริษัท เอ็มเอส เร้นท์ จำกัด  , ค่าบริการโต๊ะ เก้าอี้ บริเขต และค่าติดตั้งรื้อถอน ส่งมอบงานวันที่ 6/12/2022,2022F52,บริษัท เอ็มเอส เร้นท์ จำกัด  ,WO2022120041,344.0,21-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F5202022,9,4320.0,QT22110126,344.0,บริษัท เอ็มเอส เร้นท์ จำกัด  , ค่าบริการโต๊ะ เก้าอี้ บริเขต และค่าติดตั้งรื้อถอน ส่งมอบงานวันที่ 6/12/2022,2022F52,บริษัท เอ็มเอส เร้นท์ จำกัด  ,WO2022120041,344.0,21-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F3502022,9,10000.0,QT22110104,3386.0,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,ค่าถุงผ้าสปันบอนด์ ส่งของวันที่ 6/12/2022,2022F35,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,P/O : PO2022120006,3386.0,03-01-23,ค่าผลิตอุปกรณ์  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F3502022,9,1100.0,QT22110104,3386.0,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,ค่า Tag ส่งของวันที่ 6/12/2022,2022F35,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,P/O : PO2022120009,3386.0,03-01-23,ค่าผลิตอุปกรณ์  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F3502022,9,48000.0,QT22110104,588.0,นางสาวรัตน์ลดา เฉลียวศิริวงค์, ,2022F35,นางสาวรัตน์ลดา เฉลียวศิริวงค์,OF221200070,588.0,12-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F3502022,9,24000.0,QT22110104,588.0,นางสาวรัตน์ลดา เฉลียวศิริวงค์, ,2022F35,นางสาวรัตน์ลดา เฉลียวศิริวงค์,OF221200071,588.0,12-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E4202022,8,563.55,QT22110019,588.0,นางสาวรัตน์ลดา เฉลียวศิริวงค์, ,2.02E+45,นางสาวรัตน์ลดา เฉลียวศิริวงค์,OF221200068,588.0,25-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E4202022,8,243.93,QT22110019,588.0,นางสาวรัตน์ลดา เฉลียวศิริวงค์, ,2.02E+45,นางสาวรัตน์ลดา เฉลียวศิริวงค์,OF221200068,588.0,25-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F5302022,8,2400.0,QT22110128,3386.0,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด, ค่าบริการเต๊นท์ เก้าอี้ ส่งมอบงานวันที่ 5/12/2022,2022F53,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,WO2022120020,3386.0,20-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F5302022,8,375.0,QT22110128,3386.0,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด, ค่าบริการเต๊นท์ เก้าอี้ ส่งมอบงานวันที่ 5/12/2022,2022F53,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,WO2022120020,3386.0,20-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F1502022,9,8400.0,QT22110069,3386.0,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด, ค่าบริการเต๊นท์ เก้าอี้ โพเดี้ยม ส่งมอบงานวันที่ 5/12/2022,2022F15,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,WO2022110297,3386.0,20-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F1502022,9,625.0,QT22110069,3386.0,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด, ค่าบริการเต๊นท์ เก้าอี้ โพเดี้ยม ส่งมอบงานวันที่ 5/12/2022,2022F15,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,WO2022110297,3386.0,20-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F1502022,9,3500.0,QT22110069,3386.0,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด, ค่าบริการเต๊นท์ เก้าอี้ โพเดี้ยม ส่งมอบงานวันที่ 5/12/2022,2022F15,บริษัท จงเจริญ มาร์เก็ตติ้ง กรุ๊ป จำกัด,WO2022110297,3386.0,20-12-22,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6902022,9,875.0,QT22120022,588.0,นางสาวรัตน์ลดา เฉลียวศิริวงค์, ค่าผ้าดำ,2022F69,นางสาวรัตน์ลดา เฉลียวศิริวงค์,OF221200159,588.0,21-12-22,ค่าผ้าดำ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6902022,9,2570.09,QT22120022,588.0,นางสาวรัตน์ลดา เฉลียวศิริวงค์, ,2022F69,นางสาวรัตน์ลดา เฉลียวศิริวงค์,OF221200159,588.0,21-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6902022,9,12796.26,QT22120022,588.0,นางสาวรัตน์ลดา เฉลียวศิริวงค์, ,2022F69,นางสาวรัตน์ลดา เฉลียวศิริวงค์,OF221200159,588.0,21-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F0702022,8,6000.0,QT22110086,2360.0,คุณ ปัญญา ธานะเนตร, ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 2/12/2022,2022F07,คุณ ปัญญา ธานะเนตร,WO2022120024,2360.0,20-12-22,ค่าผลิตป้าย  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,C7002022,15,55000.0,QT22090110,2212.0,บริษัท เอ็คเซล เพรส จำกัด  , ค่าผลิตอุปกรณ์ ส่งมอบงานวันที่ 15/11/2022,2022C70,บริษัท เอ็คเซล เพรส จำกัด  ,WO2022110135,2212.0,20-01-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E6102022,9,6000.0,QT22110047,26.0,นางพรวิไล   เก้าเอี้ยน, ค่าบริการจัดดอกไม้และStand ดอกไม้ ส่งมอบงานวันที่ 16/11/2022,2.02E+64,นางพรวิไล   เก้าเอี้ยน,WO2022110143,26.0,20-12-22,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E6102022,9,2000.0,QT22110047,26.0,นางพรวิไล   เก้าเอี้ยน, ค่าบริการจัดดอกไม้และStand ดอกไม้ ส่งมอบงานวันที่ 16/11/2022,2.02E+64,นางพรวิไล   เก้าเอี้ยน,WO2022110143,26.0,20-12-22,ค่าใช้จ่าย  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E6102022,9,6000.0,QT22110047,26.0,นางพรวิไล   เก้าเอี้ยน, ค่าบริการจัดดอกไม้ ส่งมอบงานวันที่ 16/11/2022,2.02E+64,นางพรวิไล   เก้าเอี้ยน,WO2022110138,26.0,20-12-22,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E1802022,9,6000.0,QT22110013,26.0,นางพรวิไล   เก้าเอี้ยน, ค่าบริการจัดดอกไม้ ส่งมอบงานวันที่ 8/11/2022,2.02E+21,นางพรวิไล   เก้าเอี้ยน,WO2022110063,26.0,20-12-22,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E6202022,9,2400.0,QT22110049,26.0,นางพรวิไล   เก้าเอี้ยน, ค่ากระเช้า Nivea ส่งของวันที่ 18/11/2022,2.02E+65,นางพรวิไล   เก้าเอี้ยน,WO2022110167,26.0,20-12-22,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,G1102022,9,490.65,QT22120047,3410.0,ธนาคารกสิกรไทย จำกัด (มหาชน) - บัตรเครดิต คุณนันท์ธีมา  รมยานนท์, ,2022G11,ธนาคารกสิกรไทย จำกัด (มหาชน) - บัตรเครดิต คุณนันท์ธีมา  รมยานนท์,OF221200483,3410.0,16-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6102022,1,1440.0,QT22120001,2380.0,คุณ อรวิกา ช่วยดี, ,2022F61,คุณ อรวิกา ช่วยดี,OF221200226,2380.0,21-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6102022,1,170.0,QT22120001,2380.0,คุณ อรวิกา ช่วยดี, ,2022F61,คุณ อรวิกา ช่วยดี,OF221200226,2380.0,21-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,24.0,QT21110056.23,2425.0,คุณ นวพร พงศ์สถาพร, ,2.02E+60,คุณ นวพร พงศ์สถาพร,OF221200320,2425.0,24-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,30.0,QT21110056.23,1405.0,คุณ อภิรดี น้าวแสง, ,2.02E+60,คุณ อภิรดี น้าวแสง,OF221200321,1405.0,11-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,42.0,QT21110056.23,1405.0,คุณ อภิรดี น้าวแสง, ,2.02E+60,คุณ อภิรดี น้าวแสง,OF221200321,1405.0,11-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,28.0,QT21110056.23,1403.0,คุณ กฤษณา ประสมศรี, ,2.02E+60,คุณ กฤษณา ประสมศรี,OF221200322,1403.0,11-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,28.0,QT21110056.23,1403.0,คุณ กฤษณา ประสมศรี, ,2.02E+60,คุณ กฤษณา ประสมศรี,OF221200322,1403.0,11-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,67.0,QT21110056.23,1407.0,คุณ วนิดา ฤทธิ์ช่วยรอด, ,2.02E+60,คุณ วนิดา ฤทธิ์ช่วยรอด,OF221200323,1407.0,11-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,55.0,QT21110056.23,1407.0,คุณ วนิดา ฤทธิ์ช่วยรอด, ,2.02E+60,คุณ วนิดา ฤทธิ์ช่วยรอด,OF221200323,1407.0,11-01-23,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,41.0,QT21110056.23,1010.0,นางสาว ทรงศรี จันทร์ธรรม, ,2.02E+60,นางสาว ทรงศรี จันทร์ธรรม,OF221200324,1010.0,25-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,42.0,QT21110056.23,1010.0,นางสาว ทรงศรี จันทร์ธรรม, ,2.02E+60,นางสาว ทรงศรี จันทร์ธรรม,OF221200324,1010.0,25-12-22,,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,D3602022,8,24600.0,QT22090069,3234.0,บริษัท อันบล็อก พรีเมี่ยม 569 จำกัด, ค่าปากกา หมึกเจล ส่งของวันที่ 12/12/2022,2022D36,บริษัท อันบล็อก พรีเมี่ยม 569 จำกัด,WO2022110200,3234.0,20-01-23,ค่าผลิตอุปกรณ์  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E3602022,9,20350.0,QT22090025,2834.0,บริษัท ซีวายเอ็น คอมมิวนิเคชั่น จำกัด  , ค่าเช่า Notebook ส่งมอบงานวันที่ 22/11/2022,2.02E+39,บริษัท ซีวายเอ็น คอมมิวนิเคชั่น จำกัด  ,WO2022110210,2834.0,20-01-23,ค่าเช่า-  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F7102022,8,6000.0,QT22120017,2360.0,คุณ ปัญญา ธานะเนตร, ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 20/12/2022,2022F71,คุณ ปัญญา ธานะเนตร,WO2022120118,2360.0,03-01-23,ค่าผลิตป้าย  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F4402022,8,36000.0,QT22110103,2360.0,คุณ ปัญญา ธานะเนตร, ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 20/12/2022,2022F44,คุณ ปัญญา ธานะเนตร,WO2022120128,2360.0,03-01-23,ค่าผลิตป้าย  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F4402022,8,6000.0,QT22110103,2360.0,คุณ ปัญญา ธานะเนตร, ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 9/12/2022,2022F44,คุณ ปัญญา ธานะเนตร,WO2022120079,2360.0,03-01-23,ค่าผลิตป้าย  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F1502022,9,1250.0,QT22110069,3140.0,คุณ สมปรารถนา เตียสวัสดิ์, ค่าบริการทีม Producer ส่งมอบงานวันที่ 6/12/2022,2022F15,คุณ สมปรารถนา เตียสวัสดิ์,WO2022120038,3140.0,31-12-22,ค่าบริการ walkky talkky  ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E4902022,11,3839.25,QT22050068,2937.0,บริษัท เอ็ม บิซ เวิลด์ จำกัด,ค่ากล่อง 632 ใบ ส่งของ23/12/65,2.02E+52,บริษัท เอ็ม บิซ เวิลด์ จำกัด,P/O : PO2022120030,2937.0,28-12-22,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,225.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,175.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,170.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,60.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,230.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,382.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,159.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,145.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,53.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,53.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,124.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,58.5,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,257.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,95.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,416.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6602022,10,210.0,QT22090058,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022,2022F66,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120017,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,235.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,130.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,114.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,159.5,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,122.85,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,140.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,150.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,180.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,92.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,92.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,69.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,52.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,52.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,52.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,52.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,24.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,F6702022,10,15.0,QT22090061,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022,2022F67,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022120018,971.0,20-03-23,อุปกรณ์- unit ,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,E5702022,16,37.0,QT21110056.23,1404.0,คุณ ปวีณา เหมมันต์, ,2.02E+60,คุณ ปวีณา เหมมันต์,OF221200325,1404.0,11-01-23,,,,,,,
